subject_ID,p_duration,p_country,p_languages,p_age,p_gender,p_race,p_parent,p_inj_experienced,condition,rating,injury,character,race,age,gender,,,,,,,,,
28d,368,Canada, French,31,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,3,skinned knees,kyle,w,c,m,,,,,,,,,
28d,368,Canada, French,31,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,1,splinter,marissa,b,a,f,,,,,,,,,
28d,368,Canada, French,31,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,2,soup,jessica,b,c,f,,,,,,,,,
28d,368,Canada, French,31,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,1,bruised leg,chris,b,a,m,,,,,,,,,
28d,368,Canada, French,31,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,3,paper cut,tyler,b,c,m,,,,,,,,,
28d,368,Canada, French,31,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,3,bee sting,dominic,b,c,m,,,,,,,,,
28d,368,Canada, French,31,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,0,stomach ache,jacob,b,a,m,,,,,,,,,
28d,368,Canada, French,31,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,7,broken arm,kendall,b,c,f,,,,,,,,,
28d,368,Canada, French,31,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,2,skinned knees,sarah,b,a,f,,,,,,,,,
28d,368,Canada, French,31,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,0,splinter,wyatt,w,c,m,,,,,,,,,
28d,368,Canada, French,31,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,1,soup,robert,w,a,m,,,,,,,,,
28d,368,Canada, French,31,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,2,bruised leg,tara,w,c,f,,,,,,,,,
28d,368,Canada, French,31,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,2,paper cut,charlotte,w,a,f,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,4,bee sting,rachel,w,a,f,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,3,stomach ache,sydney,w,c,f,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,7,broken arm,david,w,a,m,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,4,skinned knees,kyle,w,c,m,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,2,splinter,marissa,b,a,f,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,1,soup,jessica,b,c,f,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,2,bruised leg,chris,b,a,m,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,1,paper cut,tyler,b,c,m,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,5,bee sting,dominic,b,c,m,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,3,stomach ache,jacob,b,a,m,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,7,broken arm,kendall,b,c,f,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,4,skinned knees,sarah,b,a,f,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,2,splinter,wyatt,w,c,m,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,1,soup,robert,w,a,m,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,2,bruised leg,tara,w,c,f,,,,,,,,,
29d,508,Italia,Italian,27,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg",4,1,paper cut,charlotte,w,a,f,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,5,bee sting,rachel,w,a,f,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,6,stomach ache,sydney,w,c,f,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,6,broken arm,david,w,a,m,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,5,skinned knees,kyle,w,c,m,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,7,splinter,marissa,b,a,f,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,6,soup,jessica,b,c,f,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,4,bruised leg,chris,b,a,m,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,6,paper cut,tyler,b,c,m,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,6,bee sting,dominic,b,c,m,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,6,stomach ache,jacob,b,a,m,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,7,broken arm,kendall,b,c,f,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,4,skinned knees,sarah,b,a,f,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,7,splinter,wyatt,w,c,m,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,4,soup,robert,w,a,m,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,5,bruised leg,tara,w,c,f,,,,,,,,,
30d,633,Italia,italian and spanish,21,female,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",4,4,paper cut,charlotte,w,a,f,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,3,bee sting,rachel,w,a,f,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,1,stomach ache,sydney,w,c,f,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,6,broken arm,david,w,a,m,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,3,skinned knees,kyle,w,c,m,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,1,splinter,marissa,b,a,f,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,3,soup,jessica,b,c,f,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,4,bruised leg,chris,b,a,m,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,3,paper cut,tyler,b,c,m,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,3,bee sting,dominic,b,c,m,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,1,stomach ache,jacob,b,a,m,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,6,broken arm,kendall,b,c,f,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,4,skinned knees,sarah,b,a,f,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,3,splinter,wyatt,w,c,m,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,2,soup,robert,w,a,m,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,4,bruised leg,tara,w,c,f,,,,,,,,,
31d,791,México,Spanish,24,male,hispanic_latino,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",4,5,paper cut,charlotte,w,a,f,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,3,bee sting,rachel,w,a,f,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,2,stomach ache,sydney,w,c,f,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,3,broken arm,david,w,a,m,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,0,skinned knees,kyle,w,c,m,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,2,splinter,marissa,b,a,f,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,0,soup,jessica,b,c,f,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,2,bruised leg,chris,b,a,m,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,0,paper cut,tyler,b,c,m,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,2,bee sting,dominic,b,c,m,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,0,stomach ache,jacob,b,a,m,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,2,broken arm,kendall,b,c,f,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,2,skinned knees,sarah,b,a,f,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,0,splinter,wyatt,w,c,m,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,2,soup,robert,w,a,m,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,0,bruised leg,tara,w,c,f,,,,,,,,,
32d,733,South Africa,xhosa ,31,male,black_africanamerican,no,"stomach ache,skinned knees,burned tongue,bruised leg,bee sting",4,0,paper cut,charlotte,w,a,f,,,,,,,,,
33d,909,South Africa,IsiXhosa,20,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,2,bee sting,rachel,w,a,f,,,,,,,,,
33d,910,South Africa,IsiXhosa,21,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,3,stomach ache,sydney,w,c,f,,,,,,,,,
33d,911,South Africa,IsiXhosa,22,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,5,broken arm,david,w,a,m,,,,,,,,,
33d,912,South Africa,IsiXhosa,23,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,4,skinned knees,kyle,w,c,m,,,,,,,,,
33d,913,South Africa,IsiXhosa,24,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,5,splinter,marissa,b,a,f,,,,,,,,,
33d,914,South Africa,IsiXhosa,25,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,6,soup,jessica,b,c,f,,,,,,,,,
33d,915,South Africa,IsiXhosa,26,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,7,bruised leg,chris,b,a,m,,,,,,,,,
33d,916,South Africa,IsiXhosa,27,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,2,paper cut,tyler,b,c,m,,,,,,,,,
33d,917,South Africa,IsiXhosa,28,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,3,bee sting,dominic,b,c,m,,,,,,,,,
33d,918,South Africa,IsiXhosa,29,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,4,stomach ache,jacob,b,a,m,,,,,,,,,
33d,919,South Africa,IsiXhosa,30,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,7,broken arm,kendall,b,c,f,,,,,,,,,
33d,920,South Africa,IsiXhosa,31,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,3,skinned knees,sarah,b,a,f,,,,,,,,,
33d,921,South Africa,IsiXhosa,32,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,6,splinter,wyatt,w,c,m,,,,,,,,,
33d,922,South Africa,IsiXhosa,33,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,6,soup,robert,w,a,m,,,,,,,,,
33d,923,South Africa,IsiXhosa,34,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,0,bruised leg,tara,w,c,f,,,,,,,,,
33d,924,South Africa,IsiXhosa,35,male,black_africanamerican,no,"stomach ache,skinned knees,paper cut,burned tongue,bruised leg,bee sting",4,6,paper cut,charlotte,w,a,f,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,2,stomach ache,rachel,w,a,f,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,4,soup,sydney,w,c,f,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,2,splinter,david,w,a,m,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,4,bee sting,kyle,w,c,m,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,3,bruised leg,marissa,b,a,f,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,4,skinned knees,jessica,b,c,f,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,5,paper cut,chris,b,a,m,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,5,broken arm,tyler,b,c,m,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,3,stomach ache,dominic,b,c,m,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,4,soup,jacob,b,a,m,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,2,splinter,kendall,b,c,f,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,3,bee sting,sarah,b,a,f,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,3,bruised leg,wyatt,w,c,m,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,3,skinned knees,robert,w,a,m,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,5,paper cut,tara,w,c,f,,,,,,,,,
25e,381,Portugal,Portuguese,23,male,white,no,"stomach ache,skinned knees,paper cut,broken arm,burned tongue,splinter,bruised leg,bee sting",5,5,broken arm,charlotte,w,a,f,,,,,,,,,
26e,373,Sweden,Swedish,28,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",5,3,stomach ache,rachel,w,a,f,,,,,,,,,
26e,373,Sweden,Swedish,28,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",5,2,soup,sydney,w,c,f,,,,,,,,,
26e,373,Sweden,Swedish,28,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",5,2,splinter,david,w,a,m,,,,,,,,,
26e,373,Sweden,Swedish,28,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",5,4,bee sting,kyle,w,c,m,,,,,,,,,
26e,373,Sweden,Swedish,28,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",5,2,bruised leg,marissa,b,a,f,,,,,,,,,
26e,373,Sweden,Swedish,28,male,white,no,"stomach ache,skinned knees,paper cut,burned tongue,splinter,bruised leg,bee sting",5,4,skinned knees,jessica,b,c,f,,,,,,,,,
